rp,return_value,ci_low,ci_high
184642.49428955425,3091.664518840731,2269.7440809184077,4363.216033938297
188965.23396912115,3098.730214630147,2269.870207558398,4397.800058180739
193389.1750455232,3105.7684221265763,2269.9925784831553,4432.684663105776
197916.68678535573,3112.7792482701243,2270.121076146763,4467.872461169059
202550.19392306663,3119.7627995848566,2270.6114236359176,4503.3660875321575
207292.177959537,3126.719182180422,2270.753981550935,4539.168200259905
212145.17849106278,3133.6485017536597,2270.852065468957,4575.281480519463
217111.79456945052,3140.550863590208,2270.947167199107,4611.7086327811185
222194.6860939524,3147.4263725661,2271.039377414133,4648.452385020812
227396.57523579276,3154.275133149365,2271.1287840298696,4685.515488924443
232720.24789604073,3161.0972494016096,2271.215472289064,4726.7991680883415
238168.55519761608,3167.8928249795986,2271.5878422649553,4769.931593884873
243744.41501222216,3174.661963136835,2271.661932974318,4807.672932259909
249450.81352303165,3181.404766725123,2271.7337288894123,4838.444918625092
255290.80682395166,3188.1213381961347,2271.8033010870013,4875.719278221626
261267.52255633264,3194.811779602966,2271.870718442368,4914.757631462773
267384.1615839944,3201.4761926016854,2271.9360476974966,4954.135279585858
273643.9997074672,3208.1146784528814,2272.0050048247153,4993.8551715275435
280050.3894183631,3214.7273380231977,2272.725745530374,5033.920281854902
286606.761694825,3221.314271786869,2273.179209112215,5074.33361098823
293316.6278390042,3227.875579827247,2273.2071780267624,5115.098185425698
300183.5813575592,3234.411361838319,2273.234169304374,5156.2170579700405
307211.2998861759,3240.9217171262244,2273.260217141591,5197.693307957157
314403.54715915,3247.406744610763,2273.2853545380567,5239.530041486742
321764.1750250735,3253.866542826899,2273.3096133384342,5281.730391654894
329297.1255097148,3260.3012099262587,2273.333024272854,5324.297518788755
337006.4329271925,3266.7108436786175,2273.35561699594,5367.234610683183
344896.22604057594,3273.0955414733903,2273.377420124476,5410.5448828394965
352970.73027306504,3279.4554003211083,2273.3984612737427,5454.2315787062735
361234.26997094305,3285.7905168548964,2273.418767092592,5498.297969922258
369691.2707195032,3292.1009873319367,2273.438363297285,5542.747356561384
378346.26171319326,3298.386907634936,2273.457274704146,5587.583067379897
387203.8781812557,3304.6483732735787,2273.4755252610767,5632.80846006567
396268.86387014785,3310.8854793859778,2273.505094048074,5678.426921489641
405546.07358408277,3317.0983207401273,2276.9545067872987,5724.441867959469
415040.4757850472,3323.2869917353323,2280.7303416699033,5770.856745475382
424757.1552536894,3329.45158640365,2284.2946716896213,5817.675029988241
434701.31581250264,3335.592198411316,2284.8627013805894,5864.900227659861
444878.28311275854,3341.7089210601684,2285.4219427742582,5912.496429402196
455293.5074866948,3347.8018472890635,2285.972531952585,5960.09257845712
465952.5668664687,3353.871069675293,2286.5146028888753,6008.096568688176
476861.1697714474,3359.9166804359825,2287.0482874804684,6056.511894818272
488025.15836544335,3365.938771429501,2287.5737155809343,6107.318402115558
499450.511585514,3371.93743415685,2288.0910150317527,6157.097327292156
511143.34834401653,3377.912759763059,2288.600311693519,6204.261286561724
523109.9308056258,3383.8648390385674,2289.1017294766443,6254.357506296682
535356.6677410719,3389.7937624206043,2289.595390371606,6304.882989898403
547890.1179593945,3395.699619994563,2290.0814144787023,6355.841415658323
560716.9938205458,3401.5825014953684,2290.5599200373654,6407.236493386708
573844.1648302393,3407.4424963088445,2291.0310234550084,6459.071964682782
587278.6613189488,3413.2796934730686,2291.494839335429,6511.351603207099
601027.6782070388,3419.094181679723,2291.9514805067734,6564.079214956261
615098.5788580504,3424.886049275451,2292.401058049065,6617.258638540035
629498.8990221887,3430.6553842631865,2292.8436813213048,6670.893745460795
644236.350872137,3436.402274303502,2293.2794579881515,6724.988440395371
659318.8271333541,3442.126806715935,2293.708494046194,6779.546661479342
674754.4053110686,3447.829068480317,2294.130893849808,6834.572380593711
690551.352016233,3453.509146238094,2294.546760136615,6890.069603654096
706718.1273927492,3459.167126293642,2294.956194052545,6946.042370902346
723263.3896483533,3464.803094615581,2295.359295176517,7002.494757200695
740195.9996915652,3470.41713683808,2295.7561615447266,7059.430872328434
757525.025877192,3476.0093382621562,2296.1468896745637,7116.854861281071
775259.7488629464,3481.579783856974,2296.5315745881553,7174.770904572149
793409.6665797492,3487.1285582611345,2296.9103098355486,7233.183218537557
811984.4993184009,3492.6557457839635,2297.2831875175298,7292.096055642511
830994.1949353387,3498.161430406788,2297.650298308088,7351.513704791139
850448.9341802669,3503.6456957842165,2298.011731476537,7411.309233912167
870359.1361485166,3509.1086252454106,2298.3675749092836,7471.587980527722
890735.463861044,3514.550301795346,2298.7179151312735,7532.38144959231
911588.8299750818,3519.970808116077,2299.062837327086,7589.230292478974
932930.4026284696,3525.370226567996,2299.4024253617195,7645.387973108166
954771.6114208066,3530.748639191078,2299.73676180104,7701.963002616793
977124.1535346502,3536.106127706132,2300.065927931923,7758.958484678825
1000000.0,3541.4427735160425,2300.3900037820763,7816.377546066592
