rp,return_value,ci_low,ci_high
19.791668678535565,16.944705479016974,16.086781202406378,17.721184295976613
20.49074689815847,16.972059966608946,16.110572767295853,17.77546496672914
21.2145178491063,16.999192209889134,16.134205643581552,17.829824019391936
21.963853724165457,17.026104014504018,16.157681008757425,17.884261696614214
22.739657523579275,17.052797171429912,16.181000030821195,17.938778241764
23.542864143224165,17.079273457092167,16.204163868355298,17.993373898930244
24.374441501222204,17.105534633483387,16.227173670607115,18.048048912924994
25.23539170434766,17.131582448280678,16.250030577568463,18.10280352928551
26.126752255633278,17.157418634961978,16.27273572005445,18.157637994276424
27.049597304631344,17.1830449129214,16.294408966011645,18.212552554891914
28.00503894183631,17.208462987583665,16.31324297110779,18.26754745885785
28.994228538828768,17.23367455051761,16.331898650477232,18.32262295463398
